area_code,area_name,period,value,indicator,measure,unit,significance
E06000041,Wokingham,2016,4.4,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000042,Milton Keynes,2016,5.6,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E06000043,Brighton and Hove,2016,4,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000044,Portsmouth,2016,4.9,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000045,Southampton,2016,7.7,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E06000046,Isle of Wight,2016,3.9,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000047,County Durham,2016,5.6,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E06000049,Cheshire East,2016,2.2,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000050,Cheshire West and Chester,2016,2.9,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000051,Shropshire,2016,10.3,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E06000052,Cornwall,2016,6.9,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E06000053,Isles of Scilly,2016,0,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Not compared
E06000054,Wiltshire,2016,4.6,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000055,Bedford,2016,5.1,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000056,Central Bedfordshire,2016,5.9,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E06000057,Northumberland,2016,4.6,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E08000001,Bolton,2016,6.8,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E08000002,Bury,2016,3.9,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E08000003,Manchester,2016,9.4,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E08000004,Oldham,2016,7.1,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E08000005,Rochdale,2016,6.7,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E08000006,Salford,2016,7.3,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E08000007,Stockport,2016,2.8,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E08000008,Tameside,2016,7.9,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E08000009,Trafford,2016,6.1,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E08000010,Wigan,2016,8.3,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E08000011,Knowsley,2016,6.7,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E08000012,Liverpool,2016,11.7,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E08000013,St. Helens,2016,6.3,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E08000014,Sefton,2016,5.4,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E08000015,Wirral,2016,5.3,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E08000016,Barnsley,2016,6.8,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E08000017,Doncaster,2016,7.8,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E08000018,Rotherham,2016,5.7,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E08000019,Sheffield,2016,5.3,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E08000021,Newcastle upon Tyne,2016,6.6,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E08000022,North Tyneside,2016,4.2,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E08000023,South Tyneside,2016,4.5,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E08000024,Sunderland,2016,6.4,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E08000025,Birmingham,2016,10.2,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E08000026,Coventry,2016,6.8,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E08000027,Dudley,2016,7.1,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E08000028,Sandwell,2016,5.6,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E08000029,Solihull,2016,4.8,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E08000030,Walsall,2016,7.1,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E08000031,Wolverhampton,2016,5.3,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E08000032,Bradford,2016,6,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E08000033,Calderdale,2016,4.1,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E08000034,Kirklees,2016,4.7,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E08000035,Leeds,2016,6,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E08000036,Wakefield,2016,7.5,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E08000037,Gateshead,2016,5,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E09000001,City of London,2016,2.3,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Not compared
E09000002,Barking and Dagenham,2016,5.6,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E09000003,Barnet,2016,3.6,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E09000004,Bexley,2016,3.7,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E09000005,Brent,2016,4,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E09000006,Bromley,2016,3,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E09000007,Camden,2016,5,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E09000008,Croydon,2016,10.5,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E09000009,Ealing,2016,3.9,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E09000010,Enfield,2016,8.2,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E09000011,Greenwich,2016,5,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E09000012,Hackney,2016,4.6,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E09000013,Hammersmith and Fulham,2016,2.8,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E09000014,Haringey,2016,11.8,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E09000015,Harrow,2016,2.1,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E09000016,Havering,2016,3.6,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E09000017,Hillingdon,2016,7.4,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E09000018,Hounslow,2016,5.2,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E09000019,Islington,2016,3.4,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E09000020,Kensington and Chelsea,2016,4.8,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E09000021,Kingston upon Thames,2016,3.3,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E09000022,Lambeth,2016,6.4,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E09000023,Lewisham,2016,6.2,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E09000024,Merton,2016,3.5,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E09000025,Newham,2016,5.8,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E09000026,Redbridge,2016,4.6,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E09000027,Richmond upon Thames,2016,4.1,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E09000028,Southwark,2016,4.3,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E09000029,Sutton,2016,5.3,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E09000030,Tower Hamlets,2016,5.7,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E09000031,Waltham Forest,2016,5.5,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E09000032,Wandsworth,2016,5.1,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E09000033,Westminster,2016,3,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E10000002,Buckinghamshire,2016,5.3,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E10000003,Cambridgeshire,2016,3.7,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E10000006,Cumbria,2016,4.4,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E10000007,Derbyshire,2016,3.9,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E10000008,Devon,2016,5.7,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E10000009,Dorset (Cty),2016,5.7,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E10000011,East Sussex,2016,4.6,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E10000012,Essex,2016,4.1,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E10000013,Gloucestershire,2016,7.4,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E10000014,Hampshire,2016,5.2,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E10000015,Hertfordshire,2016,3.3,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E10000016,Kent,2016,6.8,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E10000017,Lancashire,2016,8.6,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E10000018,Leicestershire,2016,5.1,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E10000019,Lincolnshire,2016,10.4,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E10000020,Norfolk,2016,4.9,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E10000021,Northamptonshire,2016,6.7,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E10000023,North Yorkshire,2016,7,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E10000024,Nottinghamshire,2016,3.8,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E10000025,Oxfordshire,2016,5.8,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E10000027,Somerset,2016,6,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E10000028,Staffordshire,2016,7.5,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E10000029,Suffolk,2016,7.5,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E10000030,Surrey,2016,4.3,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E10000031,Warwickshire,2016,6,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E10000032,West Sussex,2016,9,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E10000034,Worcestershire,2016,4.7,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E92000001,England,2017,6,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Not compared
E06000001,Hartlepool,2017,3.6,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000002,Middlesbrough,2017,4.2,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000003,Redcar and Cleveland,2017,5.5,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E06000004,Stockton-on-Tees,2017,4.2,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000005,Darlington,2017,4.4,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000006,Halton,2017,5.2,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000007,Warrington,2017,3.7,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000008,Blackburn with Darwen,2017,4.8,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000009,Blackpool,2017,18,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E06000010,Kingston upon Hull,2017,5.5,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E06000011,East Riding of Yorkshire,2017,4.1,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000012,North East Lincolnshire,2017,6.3,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E06000013,North Lincolnshire,2017,5.2,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000014,York,2017,3.8,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000015,Derby,2017,7.8,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E06000016,Leicester,2017,7.2,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E06000017,Rutland,2017,2.3,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000018,Nottingham,2017,7,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E06000019,Herefordshire,2017,4.9,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000020,Telford and Wrekin,2017,5.8,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E06000021,Stoke-on-Trent,2017,4,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000022,Bath and North East Somerset,2017,5.4,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E06000023,Bristol,2017,8.8,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E06000024,North Somerset,2017,6.1,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E06000025,South Gloucestershire,2017,4.7,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000026,Plymouth,2017,6.8,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E06000027,Torbay,2017,5.3,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E06000028,Bournemouth,2017,5.3,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000029,Poole,2017,3.3,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000030,Swindon,2017,6.7,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E06000031,Peterborough,2017,7,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E06000032,Luton,2017,7.8,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E06000033,Southend-on-Sea,2017,7.3,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E06000034,Thurrock,2017,1.9,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000035,Medway,2017,24.4,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E06000036,Bracknell Forest,2017,24,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E06000037,West Berkshire,2017,2.3,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000038,Reading,2017,6.1,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E06000039,Slough,2017,3.2,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000040,Windsor and Maidenhead,2017,19.3,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E06000041,Wokingham,2017,5.5,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E06000042,Milton Keynes,2017,4.6,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000043,Brighton and Hove,2017,4.5,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000044,Portsmouth,2017,5.4,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E06000045,Southampton,2017,5.8,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E06000046,Isle of Wight,2017,3.3,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000047,County Durham,2017,6.3,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E06000049,Cheshire East,2017,2.2,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000050,Cheshire West and Chester,2017,2.3,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000051,Shropshire,2017,8.7,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E06000052,Cornwall,2017,5.8,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E06000053,Isles of Scilly,2017,NA,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Not compared
E06000054,Wiltshire,2017,11.3,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E06000055,Bedford,2017,5.1,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E06000056,Central Bedfordshire,2017,6.6,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E06000057,Northumberland,2017,4.5,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E08000001,Bolton,2017,7.2,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E08000002,Bury,2017,4,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E08000003,Manchester,2017,8.8,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E08000004,Oldham,2017,5.1,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E08000005,Rochdale,2017,5.7,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E08000006,Salford,2017,7.7,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E08000007,Stockport,2017,3.1,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E08000008,Tameside,2017,5.2,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E08000009,Trafford,2017,6,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E08000010,Wigan,2017,7,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E08000011,Knowsley,2017,7.4,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E08000012,Liverpool,2017,12.7,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E08000013,St. Helens,2017,6.3,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E08000014,Sefton,2017,5,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E08000015,Wirral,2017,4.9,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E08000016,Barnsley,2017,5.6,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E08000017,Doncaster,2017,6.5,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E08000018,Rotherham,2017,5.9,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E08000019,Sheffield,2017,6.1,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Similar
E08000021,Newcastle upon Tyne,2017,6.6,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E08000022,North Tyneside,2017,4.3,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Better
E08000023,South Tyneside,2017,8.3,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
E08000024,Sunderland,2017,9.4,"Proportion of 16-17 year olds not in education, employment or training (NEET)",Percentage,Persons,Worse
