area_code,area_name,period,value,indicator,measure,unit,significance
E06000029,Poole,2012/13,39.3,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E06000030,Swindon,2012/13,31.2,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E06000031,Peterborough,2012/13,60.3,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000032,Luton,2012/13,36,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E06000033,Southend-on-Sea,2012/13,19.4,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E06000034,Thurrock,2012/13,52.2,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000035,Medway,2012/13,32.9,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E06000036,Bracknell Forest,2012/13,42.1,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E06000037,West Berkshire,2012/13,22.8,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E06000038,Reading,2012/13,46.2,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000039,Slough,2012/13,38.7,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E06000040,Windsor and Maidenhead,2012/13,20.6,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E06000041,Wokingham,2012/13,18.1,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E06000042,Milton Keynes,2012/13,6.3,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E06000043,Brighton and Hove,2012/13,55.6,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000044,Portsmouth,2012/13,43.3,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E06000045,Southampton,2012/13,49.9,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000046,Isle of Wight,2012/13,38.9,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E06000047,County Durham,2012/13,40.7,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E06000049,Cheshire East,2012/13,21.4,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E06000050,Cheshire West and Chester,2012/13,32.1,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E06000051,Shropshire,2012/13,35,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E06000052,Cornwall,2012/13,45.4,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000053,Isles of Scilly,2012/13,NA,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Not compared
E06000054,Wiltshire,2012/13,31.5,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E06000055,Bedford,2012/13,29.8,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E06000056,Central Bedfordshire,2012/13,47,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000057,Northumberland,2012/13,47.3,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000001,Bolton,2012/13,33.1,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E08000002,Bury,2012/13,27.3,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E08000003,Manchester,2012/13,67.1,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000004,Oldham,2012/13,51.9,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000005,Rochdale,2012/13,45.2,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000006,Salford,2012/13,68.2,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000007,Stockport,2012/13,51,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000008,Tameside,2012/13,33.7,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E08000009,Trafford,2012/13,40.6,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E08000010,Wigan,2012/13,26.5,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E08000011,Knowsley,2012/13,44.1,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E08000012,Liverpool,2012/13,38.6,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E08000013,St. Helens,2012/13,43,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E08000014,Sefton,2012/13,39.8,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E08000015,Wirral,2012/13,39.8,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E08000016,Barnsley,2012/13,38.2,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E08000017,Doncaster,2012/13,90.2,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000018,Rotherham,2012/13,59.3,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000019,Sheffield,2012/13,38.5,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E08000021,Newcastle upon Tyne,2012/13,57.7,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000022,North Tyneside,2012/13,31.4,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E08000023,South Tyneside,2012/13,37.8,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E08000024,Sunderland,2012/13,49.9,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000025,Birmingham,2012/13,37.2,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E08000026,Coventry,2012/13,72.9,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000027,Dudley,2012/13,35.9,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E08000028,Sandwell,2012/13,43,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000029,Solihull,2012/13,47.1,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000030,Walsall,2012/13,39.4,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E08000031,Wolverhampton,2012/13,43.6,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000032,Bradford,2012/13,27.2,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E08000033,Calderdale,2012/13,50,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000034,Kirklees,2012/13,40,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E08000035,Leeds,2012/13,63.4,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000036,Wakefield,2012/13,49.5,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000037,Gateshead,2012/13,42.1,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E09000001,City of London,2012/13,NA,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Not compared
E09000002,Barking and Dagenham,2012/13,36.4,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E09000003,Barnet,2012/13,23.9,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E09000004,Bexley,2012/13,39.9,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E09000005,Brent,2012/13,24.1,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E09000006,Bromley,2012/13,26.6,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E09000007,Camden,2012/13,52.1,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E09000008,Croydon,2012/13,34.2,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E09000009,Ealing,2012/13,41.1,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E09000010,Enfield,2012/13,28.3,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E09000011,Greenwich,2012/13,66.5,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E09000012,Hackney,2012/13,39.3,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E09000013,Hammersmith and Fulham,2012/13,42.7,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E09000014,Haringey,2012/13,46.6,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E09000015,Harrow,2012/13,22,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E09000016,Havering,2012/13,23.6,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E09000017,Hillingdon,2012/13,33.4,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E09000018,Hounslow,2012/13,34.3,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E09000019,Islington,2012/13,31.9,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E09000020,Kensington and Chelsea,2012/13,26.6,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E09000021,Kingston upon Thames,2012/13,47.2,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E09000022,Lambeth,2012/13,49.3,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E09000023,Lewisham,2012/13,36.5,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E09000024,Merton,2012/13,36.7,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E09000025,Newham,2012/13,31.3,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E09000026,Redbridge,2012/13,15.8,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E09000027,Richmond upon Thames,2012/13,16.6,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E09000028,Southwark,2012/13,45.7,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E09000029,Sutton,2012/13,35.9,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E09000030,Tower Hamlets,2012/13,58.2,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E09000031,Waltham Forest,2012/13,29.1,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E09000032,Wandsworth,2012/13,26.1,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E09000033,Westminster,2012/13,25.9,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E10000002,Buckinghamshire,2012/13,16.3,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E10000003,Cambridgeshire,2012/13,15.6,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E10000006,Cumbria,2012/13,34.3,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E10000007,Derbyshire,2012/13,37.7,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E10000008,Devon,2012/13,31.6,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E10000009,Dorset (Cty),2012/13,31.1,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E10000011,East Sussex,2012/13,52.3,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E10000012,Essex,2012/13,18.4,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E10000013,Gloucestershire,2012/13,33.8,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E10000014,Hampshire,2012/13,32.4,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E10000015,Hertfordshire,2012/13,22.6,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E10000016,Kent,2012/13,30.8,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E10000017,Lancashire,2012/13,36.3,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E10000018,Leicestershire,2012/13,29.3,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E10000019,Lincolnshire,2012/13,20.9,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E10000020,Norfolk,2012/13,NA,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Not compared
E10000021,Northamptonshire,2012/13,29.8,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E10000023,North Yorkshire,2012/13,35.4,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E10000024,Nottinghamshire,2012/13,48.6,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E10000025,Oxfordshire,2012/13,30.9,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E10000027,Somerset,2012/13,28.5,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E10000028,Staffordshire,2012/13,31.3,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E10000029,Suffolk,2012/13,33.8,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E10000030,Surrey,2012/13,35.7,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E10000031,Warwickshire,2012/13,48.9,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E10000032,West Sussex,2012/13,22.9,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E10000034,Worcestershire,2012/13,37.4,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E92000001,England,2013/14,42,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Not compared
E06000001,Hartlepool,2013/14,63.4,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000002,Middlesbrough,2013/14,74.1,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000003,Redcar and Cleveland,2013/14,79,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000004,Stockton-on-Tees,2013/14,70,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000005,Darlington,2013/14,61.5,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000006,Halton,2013/14,58.3,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000007,Warrington,2013/14,38.4,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E06000008,Blackburn with Darwen,2013/14,56.8,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000009,Blackpool,2013/14,105.8,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000010,Kingston upon Hull,2013/14,44.9,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E06000011,East Riding of Yorkshire,2013/14,20.8,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E06000012,North East Lincolnshire,2013/14,118.2,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000013,North Lincolnshire,2013/14,30.8,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E06000014,York,2013/14,34.4,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E06000015,Derby,2013/14,51.9,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000016,Leicester,2013/14,41,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E06000017,Rutland,2013/14,43.8,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E06000018,Nottingham,2013/14,74.1,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000019,Herefordshire,2013/14,58.8,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000020,Telford and Wrekin,2013/14,33.1,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E06000021,Stoke-on-Trent,2013/14,55.9,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000022,Bath and North East Somerset,2013/14,23.1,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E06000023,Bristol,2013/14,49.8,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000024,North Somerset,2013/14,26.3,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E06000025,South Gloucestershire,2013/14,20.4,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E06000026,Plymouth,2013/14,72.9,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000027,Torbay,2013/14,66.6,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000028,Bournemouth,2013/14,68.9,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000029,Poole,2013/14,45.5,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E06000030,Swindon,2013/14,44.6,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E06000031,Peterborough,2013/14,52.2,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000032,Luton,2013/14,50.5,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000033,Southend-on-Sea,2013/14,43,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E06000034,Thurrock,2013/14,72.6,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000035,Medway,2013/14,57.9,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000036,Bracknell Forest,2013/14,39.4,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E06000037,West Berkshire,2013/14,29.9,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E06000038,Reading,2013/14,43.9,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E06000039,Slough,2013/14,65.4,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000040,Windsor and Maidenhead,2013/14,26.9,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E06000041,Wokingham,2013/14,26,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E06000042,Milton Keynes,2013/14,5.1,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E06000043,Brighton and Hove,2013/14,56.8,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000044,Portsmouth,2013/14,54.7,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000045,Southampton,2013/14,49.3,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000046,Isle of Wight,2013/14,63.8,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E06000047,County Durham,2013/14,45.2,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E06000049,Cheshire East,2013/14,27.1,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E06000050,Cheshire West and Chester,2013/14,26,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E06000051,Shropshire,2013/14,42.2,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E06000052,Cornwall,2013/14,29.1,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E06000053,Isles of Scilly,2013/14,0,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E06000054,Wiltshire,2013/14,38.3,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E06000055,Bedford,2013/14,44.6,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E06000056,Central Bedfordshire,2013/14,33.1,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E06000057,Northumberland,2013/14,58.6,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000001,Bolton,2013/14,58.3,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000002,Bury,2013/14,52.4,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000003,Manchester,2013/14,81.5,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000004,Oldham,2013/14,48.5,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000005,Rochdale,2013/14,62.5,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000006,Salford,2013/14,53.2,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000007,Stockport,2013/14,58.7,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000008,Tameside,2013/14,34.3,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E08000009,Trafford,2013/14,53.5,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000010,Wigan,2013/14,31.4,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E08000011,Knowsley,2013/14,57.1,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000012,Liverpool,2013/14,43.7,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E08000013,St. Helens,2013/14,63.7,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000014,Sefton,2013/14,41.4,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E08000015,Wirral,2013/14,43,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E08000016,Barnsley,2013/14,42.5,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E08000017,Doncaster,2013/14,50.9,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000018,Rotherham,2013/14,69.2,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000019,Sheffield,2013/14,39.4,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E08000021,Newcastle upon Tyne,2013/14,67.4,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000022,North Tyneside,2013/14,38.8,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E08000023,South Tyneside,2013/14,58.8,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000024,Sunderland,2013/14,56.1,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000025,Birmingham,2013/14,30.1,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Better
E08000026,Coventry,2013/14,104.5,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000027,Dudley,2013/14,44.9,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E08000028,Sandwell,2013/14,49.8,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000029,Solihull,2013/14,45.9,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E08000030,Walsall,2013/14,51,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Worse
E08000031,Wolverhampton,2013/14,41.5,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
E08000032,Bradford,2013/14,41.7,"Children on child protection plans: Rate per 10,000 children <18","per 10,000",Persons,Similar
