area_code,area_name,indicator,period,measure,unit,value
E06000025,South Gloucestershire,Alcohol related admissions (narrow measure),2009/10,Directly standardised rate,Persons,586.944294137098
E06000030,Swindon,Alcohol related admissions (narrow measure),2009/10,Directly standardised rate,Persons,637.373675491431
E06000031,Peterborough,Alcohol related admissions (narrow measure),2009/10,Directly standardised rate,Persons,628.23768743272
E06000034,Thurrock,Alcohol related admissions (narrow measure),2009/10,Directly standardised rate,Persons,444.193967858252
E06000038,Reading,Alcohol related admissions (narrow measure),2009/10,Directly standardised rate,Persons,441.950651339138
E06000042,Milton Keynes,Alcohol related admissions (narrow measure),2009/10,Directly standardised rate,Persons,631.648557028316
E06000050,Cheshire West and Chester,Alcohol related admissions (narrow measure),2009/10,Directly standardised rate,Persons,620.778059152205
E06000055,Bedford,Alcohol related admissions (narrow measure),2009/10,Directly standardised rate,Persons,443.527657465238
E08000007,Stockport,Alcohol related admissions (narrow measure),2009/10,Directly standardised rate,Persons,703.380458678137
E08000009,Trafford,Alcohol related admissions (narrow measure),2009/10,Directly standardised rate,Persons,565.250225440822
E08000029,Solihull,Alcohol related admissions (narrow measure),2009/10,Directly standardised rate,Persons,590.155512840329
E06000029,Poole,Alcohol related admissions (narrow measure),2009/10,Directly standardised rate,Persons,549.244772342696
E06000005,Darlington,Alcohol related admissions (narrow measure),2010/11,Directly standardised rate,Persons,722.98825267375
E06000007,Warrington,Alcohol related admissions (narrow measure),2010/11,Directly standardised rate,Persons,722.679312717546
E06000014,York,Alcohol related admissions (narrow measure),2010/11,Directly standardised rate,Persons,443.775258601353
E06000020,Telford and Wrekin,Alcohol related admissions (narrow measure),2010/11,Directly standardised rate,Persons,622.019881376471
E06000025,South Gloucestershire,Alcohol related admissions (narrow measure),2010/11,Directly standardised rate,Persons,613.246645358868
E06000030,Swindon,Alcohol related admissions (narrow measure),2010/11,Directly standardised rate,Persons,647.143595387403
E06000031,Peterborough,Alcohol related admissions (narrow measure),2010/11,Directly standardised rate,Persons,642.573494271106
E06000034,Thurrock,Alcohol related admissions (narrow measure),2010/11,Directly standardised rate,Persons,498.22032072989
E06000038,Reading,Alcohol related admissions (narrow measure),2010/11,Directly standardised rate,Persons,466.059948621123
E06000042,Milton Keynes,Alcohol related admissions (narrow measure),2010/11,Directly standardised rate,Persons,641.036394302418
E06000050,Cheshire West and Chester,Alcohol related admissions (narrow measure),2010/11,Directly standardised rate,Persons,582.840402133532
E06000055,Bedford,Alcohol related admissions (narrow measure),2010/11,Directly standardised rate,Persons,495.252548114708
E08000007,Stockport,Alcohol related admissions (narrow measure),2010/11,Directly standardised rate,Persons,674.10605898215
E08000009,Trafford,Alcohol related admissions (narrow measure),2010/11,Directly standardised rate,Persons,546.36783186427
E08000029,Solihull,Alcohol related admissions (narrow measure),2010/11,Directly standardised rate,Persons,654.659386951866
E06000029,Poole,Alcohol related admissions (narrow measure),2010/11,Directly standardised rate,Persons,556.269244035456
E06000005,Darlington,Alcohol related admissions (narrow measure),2011/12,Directly standardised rate,Persons,789.112673328963
E06000007,Warrington,Alcohol related admissions (narrow measure),2011/12,Directly standardised rate,Persons,756.030779053477
E06000014,York,Alcohol related admissions (narrow measure),2011/12,Directly standardised rate,Persons,461.734164576251
E06000020,Telford and Wrekin,Alcohol related admissions (narrow measure),2011/12,Directly standardised rate,Persons,635.847469303645
E06000025,South Gloucestershire,Alcohol related admissions (narrow measure),2011/12,Directly standardised rate,Persons,584.55494808436
E06000030,Swindon,Alcohol related admissions (narrow measure),2011/12,Directly standardised rate,Persons,667.929415197052
E06000031,Peterborough,Alcohol related admissions (narrow measure),2011/12,Directly standardised rate,Persons,689.598539258189
E06000034,Thurrock,Alcohol related admissions (narrow measure),2011/12,Directly standardised rate,Persons,483.333553557201
E06000038,Reading,Alcohol related admissions (narrow measure),2011/12,Directly standardised rate,Persons,443.752166895841
E06000042,Milton Keynes,Alcohol related admissions (narrow measure),2011/12,Directly standardised rate,Persons,664.842292146133
E06000050,Cheshire West and Chester,Alcohol related admissions (narrow measure),2011/12,Directly standardised rate,Persons,589.345865828496
E06000055,Bedford,Alcohol related admissions (narrow measure),2011/12,Directly standardised rate,Persons,508.112581652596
E08000007,Stockport,Alcohol related admissions (narrow measure),2011/12,Directly standardised rate,Persons,670.317149939676
E08000009,Trafford,Alcohol related admissions (narrow measure),2011/12,Directly standardised rate,Persons,564.380026503359
E08000029,Solihull,Alcohol related admissions (narrow measure),2011/12,Directly standardised rate,Persons,651.885819599658
E06000029,Poole,Alcohol related admissions (narrow measure),2011/12,Directly standardised rate,Persons,554.57450677385
E06000005,Darlington,Alcohol related admissions (narrow measure),2012/13,Directly standardised rate,Persons,776.324253342515
E06000007,Warrington,Alcohol related admissions (narrow measure),2012/13,Directly standardised rate,Persons,733.634685392929
E06000014,York,Alcohol related admissions (narrow measure),2012/13,Directly standardised rate,Persons,595.132939306167
E06000020,Telford and Wrekin,Alcohol related admissions (narrow measure),2012/13,Directly standardised rate,Persons,632.562374084269
E06000025,South Gloucestershire,Alcohol related admissions (narrow measure),2012/13,Directly standardised rate,Persons,495.973839611034
E06000030,Swindon,Alcohol related admissions (narrow measure),2012/13,Directly standardised rate,Persons,624.982542030552
E06000031,Peterborough,Alcohol related admissions (narrow measure),2012/13,Directly standardised rate,Persons,688.208241316633
E06000034,Thurrock,Alcohol related admissions (narrow measure),2012/13,Directly standardised rate,Persons,460.341552858552
E06000038,Reading,Alcohol related admissions (narrow measure),2012/13,Directly standardised rate,Persons,511.836794977103
E06000042,Milton Keynes,Alcohol related admissions (narrow measure),2012/13,Directly standardised rate,Persons,610.130074662377
E06000050,Cheshire West and Chester,Alcohol related admissions (narrow measure),2012/13,Directly standardised rate,Persons,551.938794358252
E06000055,Bedford,Alcohol related admissions (narrow measure),2012/13,Directly standardised rate,Persons,481.453302039882
E08000007,Stockport,Alcohol related admissions (narrow measure),2012/13,Directly standardised rate,Persons,651.22482362769
E08000009,Trafford,Alcohol related admissions (narrow measure),2012/13,Directly standardised rate,Persons,560.952873263237
E08000029,Solihull,Alcohol related admissions (narrow measure),2012/13,Directly standardised rate,Persons,624.659429623361
E06000029,Poole,Alcohol related admissions (narrow measure),2012/13,Directly standardised rate,Persons,572.125337476504
E06000005,Darlington,Alcohol related admissions (narrow measure),2013/14,Directly standardised rate,Persons,754.610819874934
E06000007,Warrington,Alcohol related admissions (narrow measure),2013/14,Directly standardised rate,Persons,689.045221653536
E06000014,York,Alcohol related admissions (narrow measure),2013/14,Directly standardised rate,Persons,658.536429413154
E06000020,Telford and Wrekin,Alcohol related admissions (narrow measure),2013/14,Directly standardised rate,Persons,680.939148580271
E06000025,South Gloucestershire,Alcohol related admissions (narrow measure),2013/14,Directly standardised rate,Persons,519.379084022511
E06000030,Swindon,Alcohol related admissions (narrow measure),2013/14,Directly standardised rate,Persons,600.129502540895
E06000031,Peterborough,Alcohol related admissions (narrow measure),2013/14,Directly standardised rate,Persons,692.659002465246
E06000034,Thurrock,Alcohol related admissions (narrow measure),2013/14,Directly standardised rate,Persons,519.063656637526
E06000038,Reading,Alcohol related admissions (narrow measure),2013/14,Directly standardised rate,Persons,569.632008163206
E06000042,Milton Keynes,Alcohol related admissions (narrow measure),2013/14,Directly standardised rate,Persons,629.401859098346
E06000050,Cheshire West and Chester,Alcohol related admissions (narrow measure),2013/14,Directly standardised rate,Persons,561.117190596863
E06000055,Bedford,Alcohol related admissions (narrow measure),2013/14,Directly standardised rate,Persons,503.551232630426
E08000007,Stockport,Alcohol related admissions (narrow measure),2013/14,Directly standardised rate,Persons,713.545425920065
E08000009,Trafford,Alcohol related admissions (narrow measure),2013/14,Directly standardised rate,Persons,646.242371664325
E08000029,Solihull,Alcohol related admissions (narrow measure),2013/14,Directly standardised rate,Persons,628.594183771301
E06000029,Poole,Alcohol related admissions (narrow measure),2013/14,Directly standardised rate,Persons,542.278001219385
E06000005,Darlington,Alcohol related admissions (narrow measure),2014/15,Directly standardised rate,Persons,705.138521863206
E06000007,Warrington,Alcohol related admissions (narrow measure),2014/15,Directly standardised rate,Persons,683.259414755201
E06000014,York,Alcohol related admissions (narrow measure),2014/15,Directly standardised rate,Persons,635.987974351683
E06000020,Telford and Wrekin,Alcohol related admissions (narrow measure),2014/15,Directly standardised rate,Persons,666.923510396401
E06000025,South Gloucestershire,Alcohol related admissions (narrow measure),2014/15,Directly standardised rate,Persons,620.526214397718
E06000030,Swindon,Alcohol related admissions (narrow measure),2014/15,Directly standardised rate,Persons,673.722428739046
E06000031,Peterborough,Alcohol related admissions (narrow measure),2014/15,Directly standardised rate,Persons,678.707807626587
E06000034,Thurrock,Alcohol related admissions (narrow measure),2014/15,Directly standardised rate,Persons,570.49910165552
E06000038,Reading,Alcohol related admissions (narrow measure),2014/15,Directly standardised rate,Persons,542.323458476125
E06000042,Milton Keynes,Alcohol related admissions (narrow measure),2014/15,Directly standardised rate,Persons,569.333075989602
E06000050,Cheshire West and Chester,Alcohol related admissions (narrow measure),2014/15,Directly standardised rate,Persons,566.367964517904
E06000055,Bedford,Alcohol related admissions (narrow measure),2014/15,Directly standardised rate,Persons,537.094549067185
E08000007,Stockport,Alcohol related admissions (narrow measure),2014/15,Directly standardised rate,Persons,740.743190509488
E08000009,Trafford,Alcohol related admissions (narrow measure),2014/15,Directly standardised rate,Persons,630.683063057504
E08000029,Solihull,Alcohol related admissions (narrow measure),2014/15,Directly standardised rate,Persons,658.177233265679
E06000029,Poole,Alcohol related admissions (narrow measure),2014/15,Directly standardised rate,Persons,590.692249777054
E06000005,Darlington,Alcohol related admissions (narrow measure),2015/16,Directly standardised rate,Persons,734.96603374685
E06000007,Warrington,Alcohol related admissions (narrow measure),2015/16,Directly standardised rate,Persons,698.205923625864
E06000014,York,Alcohol related admissions (narrow measure),2015/16,Directly standardised rate,Persons,661.370298391718
E06000020,Telford and Wrekin,Alcohol related admissions (narrow measure),2015/16,Directly standardised rate,Persons,723.489479603668
E06000025,South Gloucestershire,Alcohol related admissions (narrow measure),2015/16,Directly standardised rate,Persons,627.747802074405
E06000030,Swindon,Alcohol related admissions (narrow measure),2015/16,Directly standardised rate,Persons,720.085559899118
E06000031,Peterborough,Alcohol related admissions (narrow measure),2015/16,Directly standardised rate,Persons,708.368018528781
E06000034,Thurrock,Alcohol related admissions (narrow measure),2015/16,Directly standardised rate,Persons,553.642167339652
E06000038,Reading,Alcohol related admissions (narrow measure),2015/16,Directly standardised rate,Persons,599.072219103218
E06000042,Milton Keynes,Alcohol related admissions (narrow measure),2015/16,Directly standardised rate,Persons,596.721471352962
E06000050,Cheshire West and Chester,Alcohol related admissions (narrow measure),2015/16,Directly standardised rate,Persons,606.378082314425
E06000055,Bedford,Alcohol related admissions (narrow measure),2015/16,Directly standardised rate,Persons,578.251823406181
E08000007,Stockport,Alcohol related admissions (narrow measure),2015/16,Directly standardised rate,Persons,740.199208996048
E08000009,Trafford,Alcohol related admissions (narrow measure),2015/16,Directly standardised rate,Persons,587.184687177196
E08000029,Solihull,Alcohol related admissions (narrow measure),2015/16,Directly standardised rate,Persons,706.716076982326
E06000029,Poole,Alcohol related admissions (narrow measure),2015/16,Directly standardised rate,Persons,603.172088120516
E06000005,Darlington,Alcohol related admissions (narrow measure),2016/17,Directly standardised rate,Persons,764.857424206387
E06000007,Warrington,Alcohol related admissions (narrow measure),2016/17,Directly standardised rate,Persons,777.377060864673
E06000014,York,Alcohol related admissions (narrow measure),2016/17,Directly standardised rate,Persons,690.942293955321
E06000020,Telford and Wrekin,Alcohol related admissions (narrow measure),2016/17,Directly standardised rate,Persons,671.022180236857
E06000025,South Gloucestershire,Alcohol related admissions (narrow measure),2016/17,Directly standardised rate,Persons,677.728225654103
E06000030,Swindon,Alcohol related admissions (narrow measure),2016/17,Directly standardised rate,Persons,763.352148493367
E06000031,Peterborough,Alcohol related admissions (narrow measure),2016/17,Directly standardised rate,Persons,664.320789679517
E06000034,Thurrock,Alcohol related admissions (narrow measure),2016/17,Directly standardised rate,Persons,523.98672113981
E06000038,Reading,Alcohol related admissions (narrow measure),2016/17,Directly standardised rate,Persons,601.62370105146
E06000042,Milton Keynes,Alcohol related admissions (narrow measure),2016/17,Directly standardised rate,Persons,642.994921832355
E06000050,Cheshire West and Chester,Alcohol related admissions (narrow measure),2016/17,Directly standardised rate,Persons,631.671466852412
E06000055,Bedford,Alcohol related admissions (narrow measure),2016/17,Directly standardised rate,Persons,552.751733489415
E08000007,Stockport,Alcohol related admissions (narrow measure),2016/17,Directly standardised rate,Persons,674.777706582704
E08000009,Trafford,Alcohol related admissions (narrow measure),2016/17,Directly standardised rate,Persons,613.891863346458
E08000029,Solihull,Alcohol related admissions (narrow measure),2016/17,Directly standardised rate,Persons,684.760248502274
E06000029,Poole,Alcohol related admissions (narrow measure),2016/17,Directly standardised rate,Persons,638.334262907355
E06000005,Darlington,Alcohol related admissions (narrow measure),2017/18,Directly standardised rate,Persons,737.216684064554
E06000007,Warrington,Alcohol related admissions (narrow measure),2017/18,Directly standardised rate,Persons,684.630015165224
E06000014,York,Alcohol related admissions (narrow measure),2017/18,Directly standardised rate,Persons,723.971279187567
E06000020,Telford and Wrekin,Alcohol related admissions (narrow measure),2017/18,Directly standardised rate,Persons,658.697348901654
E06000025,South Gloucestershire,Alcohol related admissions (narrow measure),2017/18,Directly standardised rate,Persons,666.774094234761
E06000030,Swindon,Alcohol related admissions (narrow measure),2017/18,Directly standardised rate,Persons,782.812738049472
E06000031,Peterborough,Alcohol related admissions (narrow measure),2017/18,Directly standardised rate,Persons,622.298738880321
E06000034,Thurrock,Alcohol related admissions (narrow measure),2017/18,Directly standardised rate,Persons,574.442528832577
E06000038,Reading,Alcohol related admissions (narrow measure),2017/18,Directly standardised rate,Persons,533.756682475284
E06000042,Milton Keynes,Alcohol related admissions (narrow measure),2017/18,Directly standardised rate,Persons,652.356047602315
E06000050,Cheshire West and Chester,Alcohol related admissions (narrow measure),2017/18,Directly standardised rate,Persons,616.512374304219
E06000055,Bedford,Alcohol related admissions (narrow measure),2017/18,Directly standardised rate,Persons,527.34245187948
E08000007,Stockport,Alcohol related admissions (narrow measure),2017/18,Directly standardised rate,Persons,689.492176445247
E08000009,Trafford,Alcohol related admissions (narrow measure),2017/18,Directly standardised rate,Persons,581.377424881685
E08000029,Solihull,Alcohol related admissions (narrow measure),2017/18,Directly standardised rate,Persons,680.457372739937
E06000029,Poole,Alcohol related admissions (narrow measure),2017/18,Directly standardised rate,Persons,658.532226060362
